"","date","adjusted"
"1783",2007-02-06,1.11190884949527
"1784",2007-02-07,1.11436450559122
"1785",2007-02-08,1.11290642380471
"1786",2007-02-09,1.10461822659597
"1787",2007-02-12,1.10085795384659
"1788",2007-02-13,1.11014340950904
"1789",2007-02-14,1.11743410373061
"1790",2007-02-15,1.11889179833911
"1791",2007-02-16,1.11835510849583
"1792",2007-02-20,1.12073380786956
"1793",2007-02-21,1.12027338190366
"1794",2007-02-22,1.11942956820524
"1795",2007-02-23,1.11505486434546
"1796",2007-02-26,1.11405760589176
"1797",2007-02-27,1.07054468771812
"1798",2007-02-28,1.08151901382258
"1799",2007-03-01,1.07829596073901
"1800",2007-03-02,1.06417530392862
"1801",2007-03-05,1.054045718712
"1802",2007-03-06,1.07207932885995
"1803",2007-03-07,1.07100541935086
"1804",2007-03-08,1.08006109505839
"1805",2007-03-09,1.08036783173554
"1806",2007-03-12,1.08197912393274
"1807",2007-03-13,1.06095240367847
"1808",2007-03-14,1.06885674446553
"1809",2007-03-15,1.07031427605172
"1810",2007-03-16,1.0673178239879
"1811",2007-03-19,1.08018461502973
"1812",2007-03-20,1.08611673221115
"1813",2007-03-21,1.10399169107858
"1814",2007-03-22,1.10314390371119
"1815",2007-03-23,1.10476196133453
"1816",2007-03-26,1.10329813301138
"1817",2007-03-27,1.10067845608737
"1818",2007-03-28,1.09266575640439
"1819",2007-03-29,1.09382121782724
"1820",2007-03-30,1.09405262800533
"1821",2007-04-02,1.09528519898382
"1822",2007-04-03,1.10707364834733
"1823",2007-04-04,1.10830629064809
"1824",2007-04-05,1.11131114855009
"1825",2007-04-09,1.11285201510663
"1826",2007-04-10,1.11416153261844
"1827",2007-04-11,1.10961574702653
"1828",2007-04-12,1.11454663208529
"1829",2007-04-13,1.11963175663311
"1830",2007-04-16,1.1302637358732
"1831",2007-04-17,1.13326905227547
"1832",2007-04-18,1.1346559238764
"1833",2007-04-19,1.13434732263152
"1834",2007-04-20,1.14505672728298
"1835",2007-04-23,1.140742270358
"1836",2007-04-24,1.14120448956938
"1837",2007-04-25,1.15168248404276
"1838",2007-04-26,1.15299270458832
"1839",2007-04-27,1.15206773634303
"1840",2007-04-30,1.14251425161467
"1841",2007-05-01,1.14544214260556
"1842",2007-05-02,1.15214531458783
"1843",2007-05-03,1.15838612471419
"1844",2007-05-04,1.16277769119481
"1845",2007-05-07,1.1630087141949
"1846",2007-05-08,1.1614677763161
"1847",2007-05-09,1.16462623180681
"1848",2007-05-10,1.15245361016588
"1849",2007-05-11,1.16231523763885
"1850",2007-05-14,1.15977268045939
"1851",2007-05-15,1.16008074169285
"1852",2007-05-16,1.16801680050935
"1853",2007-05-17,1.16570496066312
"1854",2007-05-18,1.17587566825904
"1855",2007-05-21,1.17525867973606
"1856",2007-05-22,1.17433463868019
"1857",2007-05-23,1.17448886798037
"1858",2007-05-24,1.16385618570655
"1859",2007-05-25,1.16871019555423
"1860",2007-05-29,1.17294730857899
"1861",2007-05-30,1.18250118048535
"1862",2007-05-31,1.18126884385144
"1863",2007-06-01,1.18712455451095
"1864",2007-06-04,1.18727823361082
"1865",2007-06-05,1.18257829004099
"1866",2007-06-06,1.16986549395477
"1867",2007-06-07,1.1487547458853
"1868",2007-06-08,1.1637022722621
"1869",2007-06-11,1.16570496066312
"1870",2007-06-12,1.15299270458832
"1871",2007-06-13,1.17025106211077
"1872",2007-06-14,1.17772451453788
"1873",2007-06-15,1.18442558760783
"1874",2007-06-18,1.1830326536145
"1875",2007-06-19,1.18597321959049
"1876",2007-06-20,1.16949112339412
"1877",2007-06-21,1.17599062955877
"1878",2007-06-22,1.16492597890214
"1879",2007-06-25,1.15935532295169
"1880",2007-06-26,1.14743868710304
"1881",2007-06-27,1.16376569813207
"1882",2007-06-28,1.16361101033162
"1883",2007-06-29,1.16399735284363
"1884",2007-07-02,1.17452066752096
"1885",2007-07-03,1.17877674207889
"1886",2007-07-05,1.17753857739717
"1887",2007-07-06,1.18372900343887
"1888",2007-07-09,1.18465724231939
"1889",2007-07-10,1.16778934362243
"1890",2007-07-11,1.17606860517046
"1891",2007-07-12,1.19463921082853
"1892",2007-07-13,1.19819838536177
"1893",2007-07-16,1.19804346321674
"1894",2007-07-17,1.19742515013744
"1895",2007-07-18,1.1952583695861
"1896",2007-07-19,1.19990093948946
"1897",2007-07-20,1.18775249609582
"1898",2007-07-23,1.19138925906276
"1899",2007-07-24,1.17072913524242
"1900",2007-07-25,1.17312803919448
"1901",2007-07-26,1.14534955611876
"1902",2007-07-27,1.12283226169255
"1903",2007-07-30,1.14039674455846
"1904",2007-07-31,1.12755265437419
"1905",2007-08-01,1.1330461905801
"1906",2007-08-02,1.14209937000841
"1907",2007-08-03,1.11269615558328
"1908",2007-08-06,1.13134394211925
"1909",2007-08-07,1.14341480726809
"1910",2007-08-08,1.15935532295169
"1911",2007-08-09,1.12499928677737
"1912",2007-08-10,1.11973739509412
"1913",2007-08-13,1.12376065340649
"1914",2007-08-14,1.10658291041948
"1915",2007-08-15,1.09133960042741
"1916",2007-08-16,1.09954174223091
"1917",2007-08-17,1.11973739509412
"1918",2007-08-20,1.11919558023677
"1919",2007-08-21,1.12143964355497
"1920",2007-08-22,1.13474866319663
"1921",2007-08-23,1.13374300909363
"1922",2007-08-24,1.14774815440398
"1923",2007-08-27,1.13706998890389
"1924",2007-08-28,1.11207659945881
"1925",2007-08-29,1.13389739122723
"1926",2007-08-30,1.13087986852902
"1927",2007-08-31,1.14202226045277
"1928",2007-09-04,1.15355115791083
"1929",2007-09-05,1.14356957657969
"1930",2007-09-06,1.14620075676589
"1931",2007-09-07,1.13026094411603
"1932",2007-09-10,1.12809438772038
"1933",2007-09-11,1.14124801652785
"1934",2007-09-12,1.14418896968184
"1935",2007-09-13,1.15223610782915
"1936",2007-09-14,1.15215868241777
"1937",2007-09-17,1.14596840920949
"1938",2007-09-18,1.17970535794851
"1939",2007-09-19,1.18666918223686
"1940",2007-09-20,1.17831265829976
"1941",2007-09-21,1.18149249009171
"1942",2007-09-24,1.17931552064559
"1943",2007-09-25,1.17698323168756
"1944",2007-09-26,1.18320297117953
"1945",2007-09-27,1.19019975654247
"1946",2007-09-28,1.18623464625258
"1947",2007-10-01,1.19960648043052
"1948",2007-10-02,1.19797466779924
"1949",2007-10-03,1.1955640160515
"1950",2007-10-04,1.19743059100725
"1951",2007-10-05,1.21165759950128
"1952",2007-10-08,1.20520441205227
"1953",2007-10-09,1.21655529932976
"1954",2007-10-10,1.21453417921809
"1955",2007-10-11,1.20870280982819
"1956",2007-10-12,1.21538942485645
"1957",2007-10-15,1.20512659946289
"1958",2007-10-16,1.1955640160515
"1959",2007-10-17,1.19921834467303
"1960",2007-10-18,1.19486494579223
"1961",2007-10-19,1.16361092882046
"1962",2007-10-22,1.1703749692601
"1963",2007-10-23,1.17985982159327
"1964",2007-10-24,1.17768246496915
"1965",2007-10-25,1.18048170078574
"1966",2007-10-26,1.19432010483313
"1967",2007-10-29,1.19828560230103
"1968",2007-10-30,1.18996647160775
"1969",2007-10-31,1.2023277508243
"1970",2007-11-01,1.17418430153781
"1971",2007-11-02,1.17550587251215
"1972",2007-11-05,1.16656580000471
"1973",2007-11-06,1.18226976011837
"1974",2007-11-07,1.14992769145157
"1975",2007-11-08,1.1440968518842
"1976",2007-11-09,1.12839265742596
"1977",2007-11-12,1.11719732400498
"1978",2007-11-13,1.15124934393707
"1979",2007-11-14,1.14806197236299
"1980",2007-11-15,1.1315021348995
"1981",2007-11-16,1.1334459824332
"1982",2007-11-19,1.11766357801869
"1983",2007-11-20,1.12450527821429
"1984",2007-11-21,1.10149281369101
"1985",2007-11-23,1.12054024943556
"1986",2007-11-26,1.09581745665787
"1987",2007-11-27,1.10841170495341
"1988",2007-11-28,1.14386403563863
"1989",2007-11-29,1.14425247706296
"1990",2007-11-30,1.15575875517463
"1991",2007-12-03,1.14813892908521
"1992",2007-12-04,1.13787695955881
"1993",2007-12-05,1.1569247009702
"1994",2007-12-06,1.17348422257795
"1995",2007-12-07,1.17325117198781
"1996",2007-12-10,1.18234711420748
"1997",2007-12-11,1.14992769145157
"1998",2007-12-12,1.16127887420701
"1999",2007-12-13,1.15886870133733
"2000",2007-12-14,1.14417459315132
"2001",2007-12-17,1.12784804062255
"2002",2007-12-18,1.13414567421506
"2003",2007-12-19,1.13414567421506
"2004",2007-12-20,1.14129854325703
"2005",2007-12-21,1.15775048032488
"2006",2007-12-24,1.16634798181225
"2007",2007-12-26,1.16884895811215
"2008",2007-12-27,1.15415507408182
"2009",2007-12-28,1.15126301743385
"2010",2007-12-31,1.14274411308076
"2011",2008-01-02,1.13273991240322
"2012",2008-01-03,1.13219273818722
"2013",2008-01-04,1.10444651315236
"2014",2008-01-07,1.10350903294428
"2015",2008-01-08,1.08568926731984
"2016",2008-01-09,1.0970998513318
"2017",2008-01-10,1.10429026645101
"2018",2008-01-11,1.09538042439437
"2019",2008-01-14,1.10421221951705
"2020",2008-01-15,1.07990523553505
"2021",2008-01-16,1.07060453728602
"2022",2008-01-17,1.04285808809547
"2023",2008-01-18,1.03215061933401
"2024",2008-01-22,1.02167783138586
"2025",2008-01-23,1.04621935353663
"2026",2008-01-24,1.05505121998158
"2027",2008-01-25,1.03981024324641
"2028",2008-01-28,1.05700532773232
"2029",2008-01-29,1.06224141094511
"2030",2008-01-30,1.05442599883162
"2031",2008-01-31,1.07365253496849
"2032",2008-02-01,1.09092542185489
"2033",2008-02-04,1.07716981276642
"2034",2008-02-05,1.04832962647756
"2035",2008-02-06,1.03988829018038
"2036",2008-02-07,1.04676614057463
"2037",2008-02-08,1.04004485273746
"2038",2008-02-11,1.04535944138447
"2039",2008-02-12,1.05505121998158
"2040",2008-02-13,1.06583681718816
"2041",2008-02-14,1.05645783766058
"2042",2008-02-15,1.05622323835843
"2043",2008-02-19,1.05919334194037
"2044",2008-02-20,1.06231961071249
"2045",2008-02-21,1.05348781558981
"2046",2008-02-22,1.05997511545852
"2047",2008-02-25,1.07334011288806
"2048",2008-02-26,1.08139044015944
"2049",2008-02-27,1.08029592870512
"2050",2008-02-28,1.06974494098959
"2051",2008-02-29,1.04590669711163
"2052",2008-03-03,1.04340564948947
"2053",2008-03-04,1.03941955007634
"2054",2008-03-05,1.04598450970101
"2055",2008-03-06,1.02433513589826
"2056",2008-03-07,1.01378352666014
"2057",2008-03-10,1.00041861074175
"2058",2008-03-11,1.03637155239386
"2059",2008-03-12,1.02667993681907
"2060",2008-03-13,1.02894660929477
"2061",2008-03-14,1.0130021301311
"2062",2008-03-17,1.00276356449599
"2063",2008-03-18,1.04442141097608
"2064",2008-03-19,1.01855156261373
"2065",2008-03-20,1.0374178703759
"2066",2008-03-24,1.05815347352872
"2067",2008-03-25,1.0591747573963
"2068",2008-03-26,1.04621492136741
"2069",2008-03-27,1.0429159202622
"2070",2008-03-28,1.03294079869034
"2071",2008-03-31,1.03655377058799
"2072",2008-04-01,1.07299838754627
"2073",2008-04-02,1.07370562929915
"2074",2008-04-03,1.07637582276344
"2075",2008-04-04,1.07519767067193
"2076",2008-04-07,1.07574796268973
"2077",2008-04-08,1.07464816319903
"2078",2008-04-09,1.06687200889711
"2079",2008-04-10,1.06836452914794
"2080",2008-04-11,1.04762845730596
"2081",2008-04-14,1.04409383800913
"2082",2008-04-15,1.04652904499326
"2083",2008-04-16,1.07488354704608
"2084",2008-04-17,1.07645457273114
"2085",2008-04-18,1.08768628050647
"2086",2008-04-21,1.08823618534627
"2087",2008-04-22,1.0834448983348
"2088",2008-04-23,1.08171708593697
"2089",2008-04-24,1.08642984713642
"2090",2008-04-25,1.09648333149797
"2091",2008-04-28,1.09671918403418
"2092",2008-04-29,1.09239913340597
"2093",2008-04-30,1.08595830508632
"2094",2008-05-01,1.10842219951502
"2095",2008-05-02,1.11148511373945
"2096",2008-05-05,1.10614478794424
"2097",2008-05-06,1.1157271174337
"2098",2008-05-07,1.09585530840195
"2099",2008-05-08,1.09302730933542
"2100",2008-05-09,1.09098528161168
"2101",2008-05-12,1.10323796758774
"2102",2008-05-13,1.10339522298967
"2103",2008-05-14,1.10567263456045
"2104",2008-05-15,1.11949719189984
"2105",2008-05-16,1.12051847576743
"2106",2008-05-19,1.12358140018074
"2107",2008-05-20,1.11447045990796
"2108",2008-05-21,1.09561945586574
"2109",2008-05-22,1.09577648711199
"2110",2008-05-23,1.08108851264063
"2111",2008-05-27,1.08910028513418
"2112",2008-05-28,1.09412726165954
"2113",2008-05-29,1.09962507720126
"2114",2008-05-30,1.10237432630009
"2115",2008-06-02,1.09098528161168
